customer_id,customer_name,email,phone,complaint_type,complaint_text,created_at,status,priority
23f87c7a-75dd-4e81-9b2f-252bc67b64e3,Elizabeth Fuentes,eferguson@example.net,(679)911-4856x5493,Slow speed,Feeling assume police ever modern manage carry. Grow both way include property.,1/10/2025 14:22,Resolved,Low
cf30008c-1cd4-44b4-8f1e-c26c96da7700,Tyler West MD,dawsonbarry@example.org,(769)852-0775x79802,Connection drops,Science commercial fact field name. Boy upon news poor recently. Himself form such deal thousand.,4/5/2025 11:15,Resolved,Medium
194ddcf6-0b42-473f-aaf3-3cd91770eae2,Katelyn Green,ostuart@example.com,(481)967-1518,Internet not working,Good but old. Speech back sit live guess exactly.,6/1/2025 2:03,Closed,Medium
d5669d3d-3a11-46d8-985a-6c46bc9032be,Carrie Perez,xwalker@example.com,587.470.5813x21133,Slow speed,Against property cut even. Consumer here themselves worry north follow. Generation late try. Down move give poor also.,1/28/2025 20:46,Closed,Medium
9482935c-32c8-4ec5-979a-b7a3bfdae6fc,Erica Mejia,samanthamoon@example.org,001-545-752-6008x74466,Installation pending,Right themselves station decade light nice sea. Tough market check where return end. Hope attorney sound director onto foot most.,1/31/2025 1:13,Resolved,Medium
84a141eb-00a4-4925-a648-a6695f89abd3,Mary Young,anash@example.com,797-281-9592x885,Customer support delay,Night structure same whom after. Opportunity market democratic seem natural name.,3/28/2025 13:23,Resolved,High
e620da6b-5e83-4da4-b152-4e57e0fe6fca,Alyssa Williamson,jturner@example.net,(847)321-2243x67310,Service downtime,Chair morning weight. Field consumer face west provide only instead.,2/28/2025 2:45,Closed,Critical
b0699e8a-e25e-4f3e-b60e-15c91cbf2cca,Stephanie Acosta,wattsbradley@example.com,+1-349-930-4675x9477,Connection drops,Next foreign southern think.,2/5/2025 19:05,Open,Low
c3f13ed6-ec3b-48b6-baaf-7de900f76d28,Crystal Bass,qrobles@example.com,634-605-0156,Service downtime,Learn respond try owner practice. A present explain. Book white southern question.,2/25/2025 5:30,Open,High
2eae37e2-85f9-48ad-944e-2072bbc284bc,Ronald Turner,zgraham@example.com,772.938.4120,Billing issue,Choice director against purpose woman. Grow poor same there if somebody people.,2/7/2025 5:53,Closed,High
15ba983e-2af6-44f3-82ac-0a04dc8e4a05,Tiffany Davenport,hwalker@example.com,9717553738,Installation pending,Enough yet put movement available institution. Long firm sit resource mean.,3/15/2025 4:14,Closed,Medium
98a70468-0a04-458b-ab5c-61d170314fa8,Deanna Romero,jharris@example.com,001-876-913-9708x42689,Wrong charges,Hit future quickly cup top window. Finish probably keep. Our every collection much chair media expert.,1/11/2025 11:05,Resolved,High
f2ccabf3-c649-444d-bf7d-af3c5ec4ad2e,Lisa Andrade,ronniewright@example.org,991-900-8353,Slow speed,Tonight itself maintain commercial street record. Difficult lose stop budget.,4/2/2025 3:20,Open,Medium
1c069b9f-b3c5-44c6-8418-59c227e083c2,Donald Smith,izhang@example.net,275-390-9395x73828,Router problem,Because peace today pretty discussion central least. Exactly economy avoid center the word here.,6/18/2025 22:03,In Progress,Critical
540573df-b616-454b-a607-73d626667f44,Pamela Vazquez,ystrickland@example.net,8062194519,Internet not working,Movement stage tax. Type specific production challenge firm.,1/22/2025 22:16,Resolved,Low
91afe448-281e-4786-b9e1-f814c69436fc,Stacy Daugherty,hmccarthy@example.org,001-908-484-2189x0433,Internet not working,Personal thus PM them build condition. Even catch rule attorney. Total my reduce picture late modern able operation.,3/16/2025 5:02,Open,Critical
eefc2a92-40f6-48d8-abd6-b8589238d1bf,Robert Taylor,rickeyharris@example.net,904-539-5234,Router problem,After say smile prevent happy. Might suddenly eight. Scientist agreement order continue include thousand way five.,6/23/2025 0:09,In Progress,Critical
a55257c9-709f-4f4a-b0d8-bf13368b4278,Eric Simpson,hollanddeborah@example.com,+1-570-335-4531x385,Internet not working,Visit speak return stay road indicate similar rise.,4/7/2025 20:42,Resolved,High
e1a29b30-40da-4da1-a969-952057cf9a21,Joshua Mccarty,danastevens@example.com,(865)498-2820x1384,Customer support delay,Bed apply nor expect moment. Dog summer sing college. Wrong meeting building method to.,3/5/2025 23:33,Closed,Critical
f9f014ae-b133-445f-bbae-0e2578aad29b,Jennifer Wiggins,anthony76@example.net,+1-259-941-2078x69975,Connection drops,Sport prevent food place local plant after. Quite southern serve join eat time space important. Figure manage century section exactly.,5/15/2025 1:44,Closed,High
919f95c5-a159-409d-a8e4-3598f4ed8a59,Jennifer Davis,mcintoshannette@example.net,450-963-9797,Billing issue,Difficult majority point bring discover. About work return decade member window improve. Give second culture.,3/12/2025 17:34,In Progress,Medium
a7384fae-a05c-460a-8388-76ab90ce963e,Scott Walker,ewhite@example.com,-8258,Disconnection issue,Environmental memory tree story. According whatever country maybe practice hour system cold.,3/10/2025 12:41,Closed,High
a666199e-bf22-45ff-9ce4-fbc2f55540b9,Heather Nelson,odavis@example.net,001-375-927-6208x46840,Router problem,Wear bad foreign all tax.,6/8/2025 20:14,In Progress,Low
10afdb85-e3da-437b-a51d-443287ad419d,Kendra Robbins,natashahess@example.org,637.353.5174x58657,Service downtime,Knowledge hair east those doctor win. Tell simply information and cold my.,6/9/2025 19:20,Resolved,Medium
7075441c-64b9-41bf-885d-935f5955f39f,Troy Montgomery,jodyhansen@example.org,879-407-1101x419,Billing issue,Partner area ask last people.,5/28/2025 3:06,Open,High
1024af5d-cd03-4c3f-98ce-ede45ae4e015,Mr. Christian Henry MD,vmosley@example.org,001-359-641-8268x6297,Service downtime,These staff chance thing trade high themselves. Property section everything some plant entire bad. Soldier brother sport everything air.,4/2/2025 18:49,Closed,Medium
1a1a6e82-f1f6-48d3-8acd-f92144ea44a4,Leah Yang,lmitchell@example.com,001-751-567-0130x27665,Connection drops,Hospital speech network spend they one you.,3/2/2025 5:38,Resolved,Critical
29b6f70c-2672-417f-9d2b-b3ba7c0255b0,Ethan Perez,christinegarcia@example.org,001-360-906-3582x6342,Disconnection issue,Find rate guess weight key economic approach pattern. Source someone interesting put cover country. Meet could could establish feeling.,2/18/2025 10:54,In Progress,High
becc72f5-0492-4515-a6a1-0b80010cdc5c,Nicholas Butler,harrissamuel@example.org,457.287.7929x2769,Billing issue,Might during member worker into. Past get service late probably. Official fire rise walk growth rise relationship.,3/10/2025 23:40,Open,Critical
cca7e5a1-fce5-41de-afe3-fe330a486e50,Dylan Cruz,nicholsonkenneth@example.com,(785)333-4377x24761,Slow speed,Grow argue before agency. Those month half involve exist scene need.,6/18/2025 8:03,In Progress,High
e3817f3f-4476-48db-a7c3-6e385981e97c,Eric Chen,amaxwell@example.com,9786054156,Installation pending,International they break act. Recent simple college eight short same. Light enter charge boy occur can space. Thus computer near important.,2/25/2025 0:40,In Progress,Medium
1d498720-6643-4a05-b1af-2cf9b4961114,Steven Perez,teresa80@example.com,001-888-346-2224,Disconnection issue,Event allow letter. Recognize small feeling may little record.,1/6/2025 1:07,Resolved,Low
81487119-2641-4dba-8941-80084e14bce0,Savannah Patterson,floydmichael@example.net,+1-300-616-2508x92223,Customer support delay,Information less long wife fall view education. Simple important impact particularly wide consider brother call.,1/16/2025 20:33,Closed,Critical
78f6d09d-5d26-4fcc-b23d-04658d92d3e9,Gary Ortiz,patriciafarley@example.com,001-230-304-6296x29663,Wrong charges,Former kitchen property almost race station. Poor through effect seem. Measure treat team state month effect identify.,3/2/2025 6:40,Closed,Low
9ea7190f-270e-4918-b904-7a9d40f90c25,Danielle Page,adam59@example.org,637.699.3215,Service downtime,Herself for produce nation. Soon we beyond while.,4/8/2025 15:45,Closed,Critical
c8b413ec-a978-4fcc-9f1f-17600d9079bc,Rebecca Phillips,patricia22@example.net,405-865-9102x27515,Customer support delay,Person personal head level thousand.,5/30/2025 17:12,Resolved,Medium
66fb7474-ce60-4f2a-975e-a094f691b060,Collin Edwards,natalie65@example.net,9758545851,Disconnection issue,Today animal answer media. Benefit size write fact together window.,5/5/2025 7:21,Open,Medium
22d10458-9eae-4825-b76c-38ee120681fe,Erin Johnson,stewartkimberly@example.net,714.519.4876,Disconnection issue,Result investment evidence. Always five chance camera.,1/25/2025 17:21,Resolved,Medium
7808e87d-c84c-4783-a29b-b7fe177915af,Mike Gomez,joshuabaker@example.net,+1-417-333-7775x593,Installation pending,Staff real resource physical service scene. Hot game above party ability personal foot. Pay official instead doctor once already tax.,6/9/2025 20:44,Resolved,High
3bb7eb9f-94b3-46fa-aa98-6bdd7450b816,Glenda Miranda,rossmariah@example.net,(537)472-4589x350,Billing issue,Whatever these today quite prevent policy. Majority represent check style.,1/12/2025 2:09,Open,Low
bea843cd-b8fa-4ca5-b312-a801fca338b4,Kevin Robinson,vhenderson@example.net,8056862580,Customer support delay,Rise feel effect. Defense spring ever draw. Everything box those stand describe.,4/23/2025 19:47,Closed,Medium
efc21b3e-04bb-4561-a05b-5b9d57049a32,Scott Stewart,marybarnett@example.com,694.241.0206x15178,Billing issue,From morning risk available example national. Others want somebody game middle.,2/6/2025 11:10,Open,Medium
ad55ef38-88ca-480f-a059-457e01c70ca0,Terry Johnston Jr.,andrew47@example.net,745-895-8971x8766,Router problem,Data standard lose article another budget. Than return say husband.,5/19/2025 19:34,Resolved,Low
1b368580-2b5d-4801-8a22-8f8a27955e93,Edward Clements,carlcooper@example.com,5943696118,Router problem,These wonder brother guy. Performance sell eat contain adult. Eight reflect site market. Forward marriage hear spend.,3/16/2025 12:40,In Progress,High
b392fb12-2c5a-4630-94f2-f5e48bf1387c,Tammie Wiggins,derekcuevas@example.org,+1-292-511-3653x976,Internet not working,Thus open computer item point. Various significant show political training.,3/22/2025 19:35,Resolved,Low
21bb5600-9044-477b-910d-62ef1b085273,Kathryn Thompson,cochranclayton@example.com,934-603-0497x29795,Router problem,Through exactly there talk design recognize impact. Pull end music student child I three me.,1/18/2025 6:09,Closed,Low
420e3ba6-f56b-441c-b20a-a41815e453e8,Jacob Norris,oadams@example.com,2215479734,Installation pending,Difference claim beautiful rise into return. Religious issue condition before local son word.,5/2/2025 2:49,Closed,Critical
5710ed63-cc3e-49a2-9171-e1fa6cfc47e9,Kathryn Sawyer,xgibson@example.org,570-821-2140x30440,Billing issue,Rest middle have hundred most. Watch one pretty glass court in wall. Heart history thought industry fill point property part. Figure sign east page.,6/10/2025 10:51,Resolved,Critical
d425c531-afe1-4424-a1a4-6b63ce72db0e,Darlene Rodriguez DDS,rachel71@example.net,535-605-5098x36971,Billing issue,Vote soldier federal discover run support political. Not maintain official training news.,1/21/2025 5:21,In Progress,High
970986c9-635a-4868-928a-4c3ec5a8fb84,Henry Miller,sophia33@example.net,301.914.1499x94043,Customer support delay,Finish reduce a full message. Political compare young amount discuss. Station coach benefit reach.,1/22/2025 15:07,Open,Critical
571a121f-b56f-42ac-b6ea-edf190b46798,John Boyer,andreawalker@example.net,(276)810-0565x58120,Wrong charges,Pretty back production pass. Field for risk tough feeling stuff. Speech road east.,4/17/2025 4:53,Resolved,High
f474ecfa-358f-42d1-9191-d48175dd79e6,Christopher Smith,freemanjohn@example.com,7045737006,Installation pending,Agency south consumer quite hold media father. Even difficult without management election. Exactly each maintain worry.,2/16/2025 19:48,Resolved,Low
23baab2b-7e50-4afd-9a29-69ae64208e49,Thomas Robinson,william60@example.org,001-383-982-3629x97144,Router problem,Like factor half mother stage. List population move remain.,3/5/2025 4:06,Open,Low
b552a112-501b-4bce-97eb-6680affaaa33,Michael Roberts,jgonzalez@example.org,492.362.4586,Internet not working,Hundred medical realize little before story inside. Age already region on manage. Wait talk town decade region it under. Movement sit though make middle employee economic.,5/6/2025 16:59,In Progress,Medium
65a28b94-0219-4b61-a46f-da87041ff25b,Robert Lewis,willisemily@example.net,534-430-6968x7854,Disconnection issue,Thing tell down wonder act. Few event her husband civil piece poor than. Food agree southern receive model follow safe compare.,2/9/2025 4:44,In Progress,High
be78ae0a-b604-45f9-806d-130df22fa2c6,Allen Savage,jessica45@example.com,001-401-396-7186,Disconnection issue,Nothing experience the speak but international performance. Star hour collection thought.,4/5/2025 8:24,Open,Critical
6d9934ee-3d98-4912-8599-375862433495,Joseph Williams,bruce64@example.org,001-407-706-6245x4709,Internet not working,Someone perform able present particularly two. Safe try something lose then.,2/17/2025 4:25,Resolved,High
7da60c92-4a55-44e8-9326-af437ccd6aa0,Robert Barry,dean73@example.org,+1-622-651-1026x8099,Customer support delay,Eye side last than off particular. Treat main business investment exist opportunity show. Next federal training wear behavior during.,6/23/2025 20:09,In Progress,Medium
29f2dab4-3263-4b75-b4ca-50c01cb0776e,Joshua Adams,senglish@example.net,(775)810-8117x9575,Slow speed,Inside build may very vote. Tend degree mean arrive deep eat report.,3/29/2025 4:06,In Progress,Low
412db314-ad48-45e8-a0dd-fd02f8f33286,Thomas Gutierrez,harrisjustin@example.com,589-335-1717,Router problem,Yeah out ever ten service idea four. Agree should federal born experience education thousand opportunity. Sit raise start price feeling land increase.,4/27/2025 18:29,Closed,Critical
980ab737-20f4-4b75-8f5c-53441b69ff32,Nicole Duke,stephanierios@example.com,+1-351-317-3019x377,Disconnection issue,Though small executive imagine own. Lead determine very record news.,1/7/2025 15:21,Resolved,Low
7ac45dd1-3dd5-4171-b849-b16c5873b467,Charles Walker,jacquelineschneider@example.org,(716)254-0307,Service downtime,Adult fast risk too science face. Cell sing dinner sell hear left seven. Democratic dinner participant north.,2/19/2025 21:57,In Progress,Critical
e09eccb9-2ea3-4444-b421-e1343e47736b,Christopher Baker,dwilkinson@example.org,001-252-623-3100,Wrong charges,Affect hand safe. Effect company enter page image among on.,6/4/2025 2:01,In Progress,Low
cc9a8724-bb1b-4378-a009-247a017e0cb5,Joanna Gomez,wadealbert@example.org,-2871,Customer support delay,Put conference audience half. Age art describe program arm every. Development technology people until.,1/3/2025 17:31,Open,High
b53605d4-14bf-46b2-adaf-4eba31421443,Clinton Tucker MD,russocraig@example.com,(484)766-6302,Billing issue,Wind lot town when wear beautiful. Score join suggest career meet few. Expect discuss push meeting relationship.,6/22/2025 19:33,Resolved,Low
111786a0-a044-4935-8725-6dd91ecdca7e,James Friedman,jacob93@example.net,309.947.8678x30721,Installation pending,Responsibility between various push join.,5/13/2025 13:32,Open,Low
f922e7c8-a89e-4926-8402-9914eb89c41a,Julie Brooks,joshuasutton@example.org,+1-513-601-9888x9825,Internet not working,Scientist management indicate. Either away seek central. Source decade rich attention weight.,5/27/2025 0:37,In Progress,Medium
707d0fa9-2b23-4cc2-a149-2d80a92ea5df,Angela Green,graykevin@example.org,293.938.3748,Router problem,Suffer late spring score partner individual. Military shoulder cost put.,1/15/2025 20:37,Closed,Medium
59eee13f-6fee-4f82-ab33-2e6a0fed1d44,Erin Sexton,johnathanlang@example.com,741-486-8390x691,Internet not working,Candidate various most mean yeah dog. Eat gas pay situation.,5/11/2025 4:48,Open,High
3971f798-23d1-456b-8935-e93157ea0dc9,Holly Bailey,amy94@example.com,669-506-0136,Installation pending,Leave rest others meet south month occur. Federal budget carry pull each tell weight. Do almost those management sound foreign occur.,1/7/2025 9:56,Resolved,High
602f1d10-3873-44bd-b85e-df55e41a86a0,Jose Wilson,lauren02@example.org,001-641-505-4742x8874,Installation pending,Theory sit north power condition himself. Choose region commercial piece fact point performance. Arm firm significant administration.,6/21/2025 1:11,Resolved,Critical
b25d1db4-10e5-4372-a570-26bce155085a,Christina Berry,dustinmiller@example.net,(840)273-5806,Disconnection issue,Light hit the figure thus organization arm available. Economic up support stock believe. Attack say sing analysis no school.,6/1/2025 7:44,Resolved,Medium
4cadeeee-9429-4e79-9155-bf02ff9297bb,Jennifer Smith,teresagarcia@example.org,905-825-5556x3989,Billing issue,Senior late scene head. Attorney especially process without manager wear staff play. Theory focus manage enjoy compare write senior.,3/24/2025 14:18,Resolved,Critical
9391dc7f-ec03-4a7d-a451-a9a2ce1a34ee,Robert Brooks,alexander72@example.net,274-458-2971,Connection drops,Office grow white we. Power finish fine yeah firm. Pass sense pressure compare.,5/30/2025 19:45,In Progress,Medium
c0118029-1522-4d85-b5d0-0833b2b618cc,Joshua Adams,davisdiana@example.net,751-763-8021x383,Router problem,Reveal building close rest. Administration share skill TV. Lot attorney whether industry thank effort.,4/10/2025 9:37,Open,Low
7a4cb217-2172-453e-a459-2112f855e0ab,Eugene Harris,johnmontes@example.net,-5733,Disconnection issue,On pass serious point. Issue subject program unit of. After home seat medical night real.,2/10/2025 21:58,Closed,High
5b52b43f-ea22-4110-89e4-4913bd8fe8df,David Jones,carolynvilla@example.org,314.676.3710x39046,Installation pending,Think or defense prove effect. Quickly gun third land bar. Car yeah use kitchen above ask. Level sister support whatever which but third everybody.,2/8/2025 14:34,Closed,Medium
5435c6b5-e650-408e-9fbf-ae5febe5c969,Kevin Olsen,erikamacdonald@example.net,394-919-1607,Router problem,Base their old. Able individual particular writer two fish. Method market they body rate.,1/6/2025 13:19,Closed,Critical
59412c6e-2828-433a-a7e3-86c609d3ec00,Mark Acosta,whiteheadkelsey@example.org,(507)304-8892x6467,Disconnection issue,Read always nice during character. From yes hard finally statement.,3/29/2025 20:34,Resolved,High
c2404a37-936a-4b14-88f4-92165b2d6050,Steven Ellis,anna18@example.com,755-706-9779,Connection drops,Dog across skin character what dog her. Already news style here improve challenge save east.,1/23/2025 1:30,Resolved,Critical
a1a3d8d1-d5f8-4eae-b76d-3f3f23df2c42,Maria Davis,ngraham@example.net,394.765.2379x80872,Service downtime,Seven short language both lose. Hundred next want player minute.,3/3/2025 19:11,In Progress,Critical
53400aed-1656-43d9-8b7b-5563b9a8a5a4,Dr. Jacob Dixon,jesus31@example.net,(753)714-7960x251,Service downtime,Appear son drive practice significant eight. Third boy quality hair south.,5/22/2025 5:21,Closed,Low
e752344f-5708-4d14-822d-80b110565b5a,Danielle Smith,melissahernandez@example.org,001-938-489-2264,Disconnection issue,Compare take food member. Method according stop. Fire until safe firm.,2/5/2025 17:37,Closed,Medium
360c3e65-4ba7-4d7c-9a6c-da123eaee54c,Amanda Smith,teresacampbell@example.com,523.698.6375,Customer support delay,Leave program spend. War task side spend middle them success.,1/12/2025 0:36,In Progress,Low
fdd867ee-b4f6-4551-b0fc-b1829cae177c,Joan Powell,wyattmolly@example.org,(522)612-7691x58001,Connection drops,Low let daughter far data sit will. Offer deep first stand story. Live town cultural.,5/23/2025 14:13,Resolved,Critical
dbde44e3-f716-440a-b03b-3e1f78d634a3,David Meyers,elizabethpeterson@example.net,001-324-599-9357x75765,Wrong charges,Indicate just never art area father. Eight however which likely control international scientist. Our exactly idea job. Front understand world always.,3/6/2025 2:32,In Progress,Critical
f7b454e8-d89e-4356-94f3-548d96cb9330,Catherine Brown,myersdennis@example.net,4044385754,Billing issue,His or evidence goal. Budget behind arm let letter top body blue.,4/16/2025 8:22,Closed,Critical
b87c3072-b742-4487-9e05-f2a01f6cc942,Amanda Reed,andrew69@example.com,882.330.7956x3449,Slow speed,Really have player police onto memory. Car part health night him billion.,2/19/2025 7:02,Resolved,Low
c1873f43-9114-4cab-854d-38c8fa4bd584,Jennifer Parker,bonillajoshua@example.com,415.510.7278x11526,Router problem,Across appear thing drop process. Identify that until page remain close computer occur. Ten indeed happen when or action week. Every four door man why family three.,3/4/2025 0:36,Closed,Critical
ab66c7e4-88bc-4698-8a13-cfb97388e9f9,Mrs. Sara Chang,jamesstephen@example.org,001-539-546-9506x889,Installation pending,Fine here wall catch eye speak people player. Some thought peace population successful.,2/17/2025 7:16,Open,High
2d76cccf-dab1-40c1-87e8-da741013038e,Timothy Jackson,tayloramanda@example.net,481.428.9213x8176,Slow speed,Often foot hope. Help trade enter sign. Ability source rest move. Capital between I finally still.,4/12/2025 9:40,In Progress,Medium
d26b9d9c-bad2-4447-a1a9-c3b590ab5f45,Jessica Williams,stephanie95@example.com,001-268-227-0526x4217,Service downtime,Author break college do page. Finally author military leg. Official check check station.,2/2/2025 3:56,Open,Critical
a3e366e8-ae97-4297-b23f-8002ec53efd8,Kyle Flores,dwashington@example.com,338-257-9045,Connection drops,Finally size question almost story green interest.,2/22/2025 6:19,In Progress,Low
e09acfcf-d692-4299-91b4-1438da74afc8,Ryan Gibbs,hrobinson@example.org,497.550.5217x828,Service downtime,Present color score interesting design per. Real up and know cultural deal business.,2/23/2025 10:06,Closed,Critical
8f13770e-e93f-4f0b-bfd7-cf225883cc7f,Theresa Johnson,wilsonvalerie@example.com,(489)266-3591x30530,Connection drops,Require hotel party model. Item necessary be. Conference think month.,5/19/2025 18:21,In Progress,High
4decd503-ca30-4c53-a4a3-2efbc476c394,Joan Williams,denise84@example.org,+1-988-638-9085x6964,Disconnection issue,Imagine party picture total. Follow issue movie hair position case expect why.,6/10/2025 22:36,In Progress,Critical
c006be02-3ed0-41a5-a5f5-29ce50afad93,Donna Long,keithcollins@example.org,+1-516-267-2557x6267,Slow speed,Door tend try change. Security thought game use.,6/26/2025 18:38,Closed,Critical
1ce859cb-a2cc-47ad-bae7-49b881a299b2,Thomas Boyd,karen23@example.org,5804015891,Wrong charges,Question light new plant hospital magazine choice. Month arrive local turn mother write. Wonder bring item follow.,1/7/2025 5:48,Closed,Low
3efa0299-33bd-4698-88f2-8fe178662a53,Christopher Knox,donaldbowman@example.com,+1-486-933-1150x6990,Disconnection issue,Collection oil fine experience role tree. Pattern career loss believe thank drive friend. Team thousand season very great something.,6/4/2025 13:36,Resolved,Low
e8ca1232-6803-4a72-8859-dc8cc9f4be28,Edwin Hess,rhondastevens@example.net,001-864-233-1307x8382,Customer support delay,Visit detail guy know fish. Far price off business. Dark hit far her follow. Foot great authority strategy level quality.,3/25/2025 1:05,Resolved,High
fb32890a-ef6d-4f95-a928-f6965a0861f2,Rebecca Decker,gcastillo@example.net,+1-751-625-8518x884,Customer support delay,Republican drug read sell either industry skin fight. Three science or born some.,6/23/2025 5:51,Open,Critical
9b4d6843-c399-498b-b9d6-8606dd08bf72,Danielle Taylor,monicaknox@example.net,001-546-236-6114x9360,Customer support delay,Difficult ok anything camera item crime. Check letter clear state public together room. Against lawyer short south program identify theory. Herself yeah help daughter accept do lead.,1/28/2025 13:26,In Progress,Low
cfb5dd16-7546-4eb1-b5dd-4eef2d2829b8,Krystal Parks,rachaelwalker@example.net,842.309.1482x292,Service downtime,Certain partner national. Continue trouble individual yourself officer today.,4/13/2025 15:21,Resolved,Critical
283d4e99-0e2a-4ce0-87e3-7bb6583949d1,Priscilla Oneill,scottburch@example.org,737.980.0745,Internet not working,Purpose bill newspaper work road. Message sell attack data home our. Thing building crime push something another.,3/29/2025 17:21,In Progress,High
02db7c19-9335-4016-89a7-61e3d848e3d9,Anthony Maldonado,crystal41@example.net,(360)409-2671,Customer support delay,Agreement job let peace none read. About simple put throughout bring full. Remain whether unit product.,4/9/2025 2:35,Resolved,Medium
4419074a-0fd9-4904-9e30-d6add58e314e,David Parker,caitlinbrown@example.org,276-803-4411,Service downtime,Draw its contain college nation. Available and president assume arm hope. Live check investment where half.,6/9/2025 16:25,Resolved,Medium
2ce9fdc8-ee27-4c69-84db-404a51d6ce3d,Bonnie Keller,michaelclark@example.net,355.822.9891x026,Disconnection issue,Full right newspaper important. Finally size almost throw clear machine.,1/25/2025 20:05,Resolved,Low
2da44f52-b637-4f39-886a-744dc62661c2,Jean Frank,cmiles@example.org,9068250973,Disconnection issue,Process role ask yet trade. Clearly cover reach. Very far with store draw.,4/2/2025 22:01,Resolved,High
edf35b87-c613-4b89-a98f-bda99134133f,Penny Long,henrythomas@example.net,-9320,Billing issue,Inside society other standard. Where let deal college doctor four. Arrive me main door medical.,4/28/2025 8:13,In Progress,Low
77ee0fb2-21a4-4dce-b928-3a0e2c6908a8,Todd Obrien,kgreen@example.net,638.588.9692,Internet not working,Soldier stand part game or represent any. Kitchen address himself it issue.,4/11/2025 2:41,Open,High
e84c007c-08f7-4ccc-a19f-dc8c438c3578,Tara Kaiser,umcdaniel@example.org,+1-631-449-9983x29966,Installation pending,Water rule have month million home shake appear. Difference positive still good term new paper risk.,2/2/2025 6:59,Open,Low
a4ca2c30-02a1-4110-8b69-041c33bc33f5,Richard Rush,kennedydeborah@example.com,-3450,Disconnection issue,Miss certainly customer turn finish. Key not kitchen future floor.,1/13/2025 3:02,Resolved,Low
f8049dcd-6c1c-40ac-b25f-70e2aa791ff6,Douglas Dawson,david30@example.com,(579)697-5483,Wrong charges,Or moment image forget general trouble time. Lose center without any church. Reduce floor available.,4/10/2025 3:51,Open,Low
474b8765-3819-46e2-b17c-b62c73dc2191,Joseph Collier,joe54@example.org,979-800-8573x12533,Internet not working,See item thank state third attorney. Benefit whole training debate. Talk strong others world student.,2/11/2025 6:29,Resolved,Low
591cfc36-5c42-4a5c-87c3-be48a37dbb41,Carol Compton,jessicarice@example.com,991-957-3020x91047,Wrong charges,Per main party general. Source kitchen me.,4/8/2025 19:09,Resolved,High
876c98d1-b565-47bc-a1cd-1d59f610b8a9,Joy Jenkins,jadams@example.org,001-275-670-9485,Router problem,Drop fact move current. Market site program sound.,4/10/2025 6:06,Resolved,High
d91c3591-0d2f-4179-a49e-c95d6130e3f4,Brian Blair,danielle21@example.net,001-247-965-5737,Connection drops,Discuss door while once modern trial coach along. Me president product when owner fly star. Away brother their.,1/30/2025 5:35,Closed,High
87ad9634-5adf-43ec-a415-b8c162af5cf9,Maria Torres,carteramanda@example.com,(906)513-1700,Billing issue,Whole north leader surface democratic ago mission. Day town shoulder.,3/4/2025 6:17,Open,Critical
527eec96-3183-4d50-bf65-74c67f8a4ff2,Tammy Lopez,zcortez@example.net,+1-330-476-4814x43719,Router problem,Say despite situation alone medical or. Fish direction ok include career ground. Class generation on start.,3/20/2025 0:53,Open,Low
633f0c60-ac49-4fd4-953b-e6b80ec6581c,Angela Yang,yvonne35@example.com,001-401-986-4077x083,Customer support delay,Her technology blue six. Great accept never store.,4/15/2025 9:39,Resolved,Medium
0418f0c0-fe5f-42ef-ab90-af01265ee7b0,Tracy Huerta,allisonwoodard@example.org,+1-378-434-4905x5522,Router problem,Several he let our growth. Wind face foot task century she garden it. Respond question wear eat near.,1/1/2025 5:38,Open,High
61df4255-5e16-4d73-bb64-b46d8c6dbc0f,Renee Duke,iscott@example.org,-7904,Service downtime,Ever Democrat instead. Successful international tough article. Above year physical.,4/28/2025 11:40,Open,Critical
df2d153a-bc1d-4c44-a563-2bc45fd868d6,Michele Thompson,mary09@example.com,444.458.6548,Slow speed,Thought water art upon source measure although.,3/6/2025 21:03,In Progress,High
d987cf62-418a-4faf-b99e-11aa96d62724,Devin Skinner,travis68@example.com,001-495-669-5523x08488,Billing issue,Remain during site often among someone summer. Away free star his almost so send prepare. Book level bring size someone true.,3/25/2025 13:35,Closed,Medium
6ad0d6b7-2295-483e-bf54-85b125822733,Christopher Vega,dwatts@example.net,001-283-264-5269x83177,Disconnection issue,Mother professional account less author drive pattern leave. Site until determine mention.,1/24/2025 0:39,In Progress,High
6c4e7212-49b4-44e5-b6c0-3843fb4c80cc,Seth Ferguson,moorestacey@example.net,001-598-948-6380x3229,Disconnection issue,Data citizen memory speech child wife base nearly. Alone use serve trouble man.,5/15/2025 11:08,In Progress,Medium
7d42d275-b6b0-49e3-b70c-093059d2898a,Carolyn Cuevas,glassalbert@example.org,780-396-7134,Billing issue,Successful high everyone specific. Dream eight will doctor such.,1/12/2025 22:59,Open,Critical
04b1ce71-e78f-43f8-aaac-934734e2ce10,Brian Le,colemansandra@example.net,(663)207-5945x0629,Service downtime,Leader even effort color raise company.,3/4/2025 11:20,In Progress,High
f874b460-8a83-402e-8cf4-5caa56f02b4d,Patrick Klein,malonestacy@example.org,(441)921-9868x95004,Billing issue,Senior enter rich husband tree son nor. White sister in gun must. Budget food oil face heavy include I.,4/30/2025 23:43,In Progress,Critical
1ee91930-f3e2-48f6-b530-6dd43a5a983d,Mary Dunn,awilson@example.net,-5369,Disconnection issue,Data organization push beautiful day. Else build art.,5/1/2025 18:31,Closed,Critical
